areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03
East Brooklyn,Brooklyn,submarket,2050.0,2200.0,2300.0,2400.0,2400.0,2150.0,2100.0,1950.0,2000.0,2000.0,2400.0,2450.0,2400.0,1950.0,2100.0,2100.0,2100.0,2100.0,2150.0,2250.0,2250.0,2200.0,2400.0,2250.0,2200.0,2299.0,2497.5,2495.0,2300.0,2400.0,2500.0,2500.0,2495.0,2499.0,2500.0,2499.0,2497.0,2497.0,2500.0,2592.0,2700.0,2700.0,2750.0,2800.0,2800.0,2750.0,2700.0,2700.0,2700.0,2700.0,2750.0,2800.0,2875.0,2900.0,2900.0,2950.0,2895.0,2799.0,2771.0,2799.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2875.0,2950.0,2995.0,2995.0,2950.0,2933.0,2900.0,2900.0,2900.0,2919.0,2995.0,2995.0,2995.0,2995.0,2950.0,2900.0,2850.0,2800.0,2806.5,2800.0,2849.5,2899.0,2900.0,2950.0,2972.5,2999.0,2995.0,2875.0,2800.0,2750.0,2799.0,2750.0,2800.0,2850.0,2900.0,3000.0,3000.0,2995.0,2952.0,2850.0,2799.0,2750.0,2785.0,2795.0,2800.0,2850.0,2995.0,3000.0,3000.0,3100.0,3145.0,3100.0,3099.0,2999.0,2999.0,3000.0,2999.0,3000.0,2999.0,2950.0,2899.0,2800.0,2749.0,2650.0,2600.0,2596.5,2581.5,2590.0,2600.0,2700.0,2750.0,2800.0,2995.0,3000.0,3050.0,3000.0,3100.0,3169.0,3200.0,3399.0,3399.0,3400.0,3500.0,3795.0,3900.0,3899.5,3750.0,3599.0,3450.0,3400.0,3499.0,3500.0,3500.0,3595.0,3700.0,3800.0,3850.0,3899.0,3800.0,3600.0,3500.0,3500.0,3500.0,3565.0,3600.0,3795.0,3900.0,3950.0,3999.0,3900.0,3899.0,3850.0,3745.0,3700.0,3700.0,3700.0,3800.0,4000.0,4000.0,4100.0,4000.0,4200.0,4100.0,4000.0,3995.0,3992.5,3900.0,3950.0,3995.0
East Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Flatbush,Brooklyn,neighborhood,,,,,,,2450.0,2450.0,2450.0,,,,,,,1800.0,1825.0,,2450.0,2470.0,2450.0,2450.0,2450.0,,2482.5,2195.0,2500.0,2197.5,,,2550.0,2550.0,,,,,,,,,2100.0,,1895.0,2100.0,,,,,2500.0,2650.0,2800.0,2500.0,2300.0,2250.0,2275.0,2200.0,2200.0,2350.0,2300.0,2100.0,2300.0,2500.0,2050.0,2400.0,2900.0,3025.0,2300.0,2300.0,2300.0,2400.0,2400.0,2500.0,2487.0,2300.0,2200.0,2300.0,2300.0,2300.0,2300.0,2400.0,2395.0,2395.0,2389.5,2395.0,2395.0,2399.0,2399.0,2399.0,2399.0,2425.0,2499.0,2500.0,2499.0,2400.0,2400.0,2400.0,2400.0,2500.0,2500.0,2500.0,2695.0,2500.0,2500.0,2600.0,2650.0,2699.0,2599.0,2499.0,2500.0,2500.0,2500.0,2795.0,2500.0,2500.0,2600.0,2599.5,2598.0,2572.5,2600.0,2749.5,2675.0,2650.0,2775.0,2750.0,2600.0,2695.0,2672.5,2725.0,2700.0,2700.0,2797.0,2799.0,2775.0,2710.0,2499.0,2400.0,2600.0,2600.0,2600.0,2650.0,2600.0,2675.0,2750.0,2600.0,2699.0,2995.0,2947.5,2900.0,3000.0,3174.5,3199.0,3199.5,3199.5,3100.0,3100.0,3000.0,3199.0,3000.0,3100.0,3100.0,3350.0,3299.0,3200.0,3100.0,3195.0,3300.0,3300.0,3437.5,3400.0,3399.0,3300.0,3464.0,3300.0,3450.0,3497.0,3550.0,3500.0,3200.0,3499.5,3499.5,3500.0,3464.0,3500.0,3500.0,3600.0,3550.0,3400.0,3500.0,3560.0,3600.0,3500.0,3400.0,3500.0,3550.0,3800.0
East Harlem,Manhattan,neighborhood,2750.0,2690.0,2592.5,2872.5,2690.0,2522.5,2750.0,2765.0,2750.0,2595.0,2750.0,,,2995.0,,,2947.5,,,2500.0,2650.0,2900.0,2825.0,3195.0,3195.0,2995.0,3000.0,3345.0,3500.0,3400.0,3400.0,3393.5,3400.0,3400.0,3400.0,3392.0,3295.0,3295.0,3050.0,2650.0,3300.0,2950.0,2900.0,3100.0,3150.0,2925.0,2700.0,2747.5,3400.0,2999.0,2949.0,3000.0,3025.0,3000.0,3000.0,3000.0,3100.0,2995.0,2947.5,2947.5,2700.0,2800.0,2700.0,2850.0,3000.0,3208.0,3390.0,3300.0,3100.0,3050.0,3000.0,2950.0,3000.0,3100.0,3250.0,3100.0,3100.0,3300.0,3125.0,3275.0,3400.0,3392.0,3342.5,3300.0,3297.5,3300.0,3133.5,3275.0,3300.0,3299.5,3297.0,3195.0,3091.5,3055.0,2895.0,3000.0,2996.0,3150.0,3150.0,3172.5,3300.0,3300.0,3250.0,3295.0,3295.0,3234.5,2995.0,2900.0,3100.0,3049.0,3190.0,3287.5,3400.0,3400.0,3387.5,3300.0,3200.0,3395.0,3000.0,3316.0,3495.0,3550.0,3347.0,3354.0,3295.0,3172.5,2999.0,2900.0,2895.0,2750.0,2662.5,2595.0,2617.5,2722.5,2700.0,2650.0,2700.0,2816.5,2875.0,2980.0,2900.0,2995.0,2995.0,3150.0,3080.0,3250.0,3295.0,3300.0,3575.0,3499.0,3751.0,3800.0,3600.0,3592.5,3590.0,3400.0,3350.0,3500.0,3435.0,3600.0,3625.0,3695.0,3595.0,3500.0,3700.0,3665.0,3600.0,3682.5,3622.5,3650.0,3500.0,3807.5,4075.0,3895.0,3800.0,3795.0,4250.0,3750.0,3500.0,3850.0,3895.0,3850.0,3850.0,3895.0,3995.0,4500.0,4485.0,4200.0,3872.5,3800.0,3787.5,3765.0,3895.0,4500.0,4628.5
East New York,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.0,,,,,,,,,,,,1597.5,1600.0,1675.0,,,2141.5,1900.0,1850.0,1900.0,1947.5,1972.5,1950.0,1850.0,1900.0,1895.0,1900.0,1950.0,2024.5,2050.0,1999.0,1999.5,1999.0,2000.0,2000.0,2000.0,2095.0,2100.0,2050.0,2100.0,2200.0,2295.0,2300.0,2500.0,2500.0,2312.5,2300.0,2200.0,2225.0,2198.5,2200.0,2250.0,2250.0,2300.0,2200.0,2275.0,2250.0,2172.5,2299.0,2200.0,2274.5,2350.0,2350.0,2350.0,2300.0,2299.5,2400.0,2350.0,2350.0,2295.0,2225.0,2300.0,2300.0,2393.0,2300.0,2300.0,2300.0,2300.0,2300.0,2324.5,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2500.0,2500.0,2447.5,2400.0,2399.0,2399.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2375.0,2399.0,2300.0,2349.5,2399.0,2425.0,2500.0,2500.0,2500.0,2500.0,2499.0,2447.5,2499.0,2600.0,2650.0,2650.0,2953.5,2850.0,2868.0,2868.0,2850.0,2800.0,2884.0,2997.0,3000.0,2999.0,2992.5,2970.0,3133.5,3000.0,2962.5,2985.0,2850.0,2995.0,3000.0,3200.0,3300.0,3500.0,3500.0,3500.0,3420.0,3500.0,3547.5,3300.0,3250.0,3399.0,3399.0,3400.0,3450.0,3100.0,3200.0,3250.0,3400.0,3595.0,3597.5,3596.0,3600.0,3600.0,3499.0,3475.0
East Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.0,,,2200.0,,2200.0,2175.0,,2150.0,2150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.5,2565.0,2600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Village,Manhattan,neighborhood,3650.0,3650.0,4000.0,3625.0,4300.0,4300.0,3895.0,4095.0,4295.0,4400.0,3950.0,4145.0,4000.0,4595.0,4400.0,4000.0,4200.0,4200.0,3900.0,3995.0,4500.0,4422.5,4650.0,4300.0,4500.0,4472.5,4422.5,4475.0,4450.0,4595.0,4795.0,4795.0,4625.0,4600.0,4500.0,4572.5,4650.0,4600.0,4662.5,4500.0,4697.5,4625.0,4495.0,4500.0,4600.0,4700.0,4700.0,4500.0,4995.0,5000.0,4995.0,4995.0,4995.0,5000.0,4995.0,4995.0,4662.5,4625.0,4500.0,4995.0,5000.0,5100.0,5200.0,4950.0,4850.0,4900.0,4900.0,4800.0,4795.0,4995.0,4950.0,4750.0,4937.5,4900.0,4997.0,5000.0,5000.0,5200.0,5100.0,4950.0,4850.0,4610.0,4700.0,4750.0,5000.0,5200.0,5175.0,5100.0,5000.0,4950.0,4995.0,4995.0,4800.0,4750.0,4490.0,4500.0,4775.0,4545.0,5250.0,5400.0,5300.0,5097.5,5025.0,5000.0,4995.0,4867.5,4875.0,4800.0,4800.0,4800.0,4900.0,5157.5,5450.0,5300.0,5200.0,5400.0,5300.0,5097.5,5050.0,5499.5,5377.5,5379.0,5500.0,5333.0,5000.0,4900.0,4602.0,4300.0,4200.0,4175.0,4000.0,4000.0,4000.0,4000.0,4295.0,4495.0,5000.0,5400.0,5400.0,5500.0,5500.0,5200.0,5700.0,5695.0,5700.0,5995.0,6200.0,6125.0,6300.0,6500.0,6597.5,6500.0,6741.0,6195.0,5995.0,6250.0,6595.0,6297.5,6250.0,6397.5,6399.0,6300.0,6400.0,6500.0,6510.0,6500.0,6500.0,6000.0,5995.0,6557.5,6921.5,6897.5,6750.0,6750.0,6600.0,6795.0,6772.5,6697.5,6595.0,6272.5,6300.0,6995.0,7175.0,6995.0,7155.0,7300.0,7495.0,7500.0,7650.0,7295.0,7950.0,7847.5,7495.0,7495.0,7495.0
Eastchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,,,,,,,,,,,3300.0,2800.0,2700.0,,,,2575.0,,2500.0,2600.0,2550.0,2750.0,2500.0,2650.0,2625.0,,2550.0,2947.5,2850.0,,2700.0,2700.0,2650.0,2650.0,2700.0,2750.0,2750.0,2750.0,2738.5,2700.0,2550.0,2750.0,2725.0,2725.0,2560.5,2625.0,2700.0,2774.5,2700.0,2700.0,2700.0,2750.0,2600.0,2725.0,2800.0,2800.0,2800.0,,2750.0,2600.0,2650.0,2700.0,2499.0,2500.0,2497.5,2600.0,2825.0,2699.0,2699.0,2600.0,2500.0,2500.0,2500.0,2690.0,2640.0,2775.0,2775.0,2800.0,2715.0,,2700.0,2750.0,3000.0,,2900.0,2899.0,2900.0,3147.5,2800.0,3000.0,3000.0,3000.0,3300.0,3100.0,3050.0,,,3200.0,,3474.5,3774.5,3300.0,3200.0,3200.0,3300.0,3300.0,,3300.0,3595.0,3495.0,,,,,3200.0,3349.5,3650.0,3300.0,,,,3500.0,3300.0,3300.0,,,,,3200.0
Financial District,Manhattan,neighborhood,6000.0,5900.0,5995.0,5997.5,5947.5,5895.0,5895.0,5215.0,5182.5,5300.0,4922.5,4600.0,5050.0,5897.5,5900.0,5937.5,5897.5,5987.5,6000.0,6100.0,6200.0,7447.5,6550.0,5562.5,7075.0,6600.0,6200.0,6000.0,6100.0,6249.0,6200.0,6200.0,5995.0,5877.5,5995.0,6100.0,5800.0,5775.0,5260.0,5375.0,4472.5,4400.0,4425.5,4320.0,4650.0,4600.0,5797.5,5995.0,5995.0,5995.0,5797.5,5700.0,6350.0,6500.0,5999.0,5795.0,5895.0,6095.0,5795.0,5995.0,6195.0,7000.0,7000.0,6400.0,5795.0,5200.0,5995.0,7475.0,7897.5,6600.0,6800.0,7075.0,7929.0,7795.0,7647.5,8062.0,7695.0,7929.0,6800.0,5895.0,5927.0,6403.5,6395.0,6750.0,5954.0,5954.0,6440.0,6500.0,6936.0,6800.0,6150.0,6000.0,6447.5,6844.5,6762.5,6500.0,6814.0,7404.0,7629.0,6375.0,7495.0,6750.0,6826.0,6095.0,6500.0,6500.0,6500.0,6601.5,6411.0,6500.0,7081.5,6295.0,6050.0,6050.0,6432.5,6497.5,5843.0,5597.5,5445.5,6500.0,6400.0,5500.0,6870.5,7306.0,6600.0,6500.0,5853.5,5800.0,5997.0,5775.0,5850.0,6000.0,6310.0,6000.0,6245.0,6300.0,6750.0,7460.0,7480.0,6825.0,6500.0,5895.0,6495.0,6945.0,7000.0,7100.0,7097.5,7509.0,7560.0,7997.5,8250.0,7800.0,7500.0,7800.0,6995.0,7422.5,7350.0,7425.0,8125.0,8725.0,10500.0,11000.0,8625.0,8825.0,8325.0,7395.0,7450.0,7700.0,7965.0,7795.0,7695.0,7967.5,8700.0,8875.0,7725.0,7822.5,8000.0,7500.0,7255.0,7150.0,7550.0,6995.0,6995.0,7837.5,8422.5,9872.5,9997.5,8780.0,8698.0,8750.0,8750.0,9150.0,9295.0,9022.5,8995.0
Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,1950.0,1987.5,2000.0,2300.0,2325.0,2175.0,,2175.0,2000.0,2000.0,2325.0,2300.0,2325.0,2100.0,2200.0,2200.0,2300.0,2200.0,2200.0,2200.0,2372.5,2500.0,2497.5,2495.0,2400.0,2425.0,2595.0,2399.0,2400.0,2300.0,2300.0,2250.0,2200.0,2250.0,2350.0,2400.0,2556.5,2499.5,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2450.0,2499.0,2500.0,2500.0,2599.0,2500.0,2500.0,2500.0,2500.0,2499.0,2512.5,2500.0,2700.0,2500.0,2500.0,2500.0,2725.0,2700.0,2700.0,2619.0,2550.0,2500.0,2500.0,2600.0,2575.0,2577.0,2600.0,2695.0,2650.0,2695.0,2650.0,2600.0,2695.0,2594.0,2695.0,2660.0,2600.0,2599.5,2595.0,2660.0,2650.0,2600.0,2500.0,2500.0,2522.5,2450.0,2399.0,2499.0,2500.0,2650.0,2600.0,2799.5,2799.0,2800.0,2800.0,2824.5,2750.0,3025.0,3000.0,2975.0,2975.0,3200.0,3287.0,3400.0,3600.0,3500.0,3120.0,2975.0,2999.0,3000.0,3100.0,3000.0,3186.0,3300.0,3400.0,3625.0,3500.0,3497.0,3395.0,3300.0,3300.0,3350.0,3295.0,3250.0,3400.0,3400.0,3704.0,3500.0,3500.0,3395.0,3499.0,3437.5,3500.0,3400.0,3459.5,3400.0,3397.5,3325.0,3500.0,3500.0,3500.0,3600.0,3599.0,3500.0,3500.0,3495.0,3500.0,3650.0
Flatiron,Manhattan,neighborhood,10000.0,10000.0,8500.0,12000.0,12000.0,16000.0,11200.0,15000.0,14500.0,11200.0,10925.0,10900.0,10950.0,9995.0,9250.0,11500.0,8050.0,11250.0,10950.0,10000.0,8900.0,9750.0,10900.0,10900.0,10995.0,10325.0,8747.5,9000.0,8995.0,8995.0,10947.5,10000.0,10950.0,10000.0,12500.0,12500.0,12200.0,11900.0,11700.0,11500.0,11625.0,11625.0,11500.0,11500.0,11625.0,10500.0,12000.0,12000.0,12000.0,12725.0,12000.0,11900.0,11925.0,12500.0,12500.0,11925.0,11925.0,11925.0,11900.0,12450.0,10995.0,11900.0,10000.0,10247.5,10000.0,11995.0,10076.5,11250.0,11995.0,9995.0,9995.0,9995.0,10375.0,9250.0,12875.0,11500.0,9500.0,9995.0,10999.0,11750.0,12500.0,12000.0,12500.0,13495.0,13497.5,12460.0,10750.0,7647.5,8000.0,11000.0,12500.0,11947.5,11995.0,11997.5,12000.0,10500.0,12000.0,12030.0,10750.0,10499.0,10000.0,9500.0,9972.5,11446.0,10250.0,10000.0,11000.0,12250.0,12000.0,11954.0,12000.0,7812.0,8112.0,10000.0,11658.5,11827.5,11936.0,12035.0,10000.0,11997.5,10980.0,10000.0,10000.0,9750.0,8975.0,10000.0,9995.0,9750.0,9872.5,10030.0,10015.0,11377.5,11175.5,13000.0,10830.5,11155.0,9650.0,7825.0,8995.0,11447.0,8000.0,9749.5,8250.0,8125.0,8627.0,9500.0,11975.0,10358.0,11950.0,9999.0,9750.0,10435.0,14025.0,11185.0,12247.5,12233.0,12471.0,15000.0,14972.0,12106.5,12375.0,13801.0,14949.0,12375.0,14418.0,14568.0,14000.0,11000.0,13000.0,13750.0,13500.0,13250.0,13300.0,13250.0,13500.0,13747.5,17000.0,13582.0,13000.0,13695.0,13695.0,11300.0,9825.0,9075.0,10497.5,13775.0,13775.0,13500.0,14950.0,12000.0,12000.0,13500.0,14748.0,14735.0,15398.0
Flatlands,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,Queens,neighborhood,1800.0,,,,,,,,,,,,,,,,,,,1850.0,2150.0,2200.0,,,,,,,,,,,,,,,,,,,,,,2187.5,2500.0,,,,,,2613.5,2400.0,2050.0,2200.0,,2300.5,2600.0,2550.0,2375.0,2500.0,2500.0,2495.0,2400.0,2250.0,2150.0,2250.0,2445.0,2525.0,2400.0,2400.0,2362.5,2350.0,2670.0,2500.0,2400.0,2575.0,2650.0,2625.0,2600.0,2450.0,2600.0,2600.0,2650.0,2600.0,2675.0,2575.0,2575.0,2575.0,2550.0,2700.0,2800.0,2950.0,2625.0,,2650.0,,3000.0,2727.0,2900.0,2750.0,2897.5,2799.5,2470.0,2587.5,2550.0,2450.0,2500.0,2300.0,2400.0,2519.0,2590.0,2590.0,2700.0,2670.0,2800.0,2750.0,2700.0,2699.5,2645.0,2589.5,2590.0,2500.0,2497.5,,2411.5,2500.0,2550.0,2550.0,2775.0,2600.0,2447.5,2450.0,2500.0,2500.0,2500.0,2675.0,2675.0,2560.0,2637.5,2800.0,2800.0,2875.0,,,3000.0,3400.0,2900.0,2775.0,2800.0,2800.0,3000.0,3225.0,3175.0,2875.0,3000.0,2899.0,2766.0,2700.0,2899.0,3250.0,3200.0,2950.0,2800.0,3647.5,3150.0,2875.0,2850.0,2850.0,2800.0,,3275.0,3445.0,3200.0,3300.0,3500.0,3600.0,3000.0,3200.0,3200.0,3300.0,3700.0,3872.5,3690.0,3790.0,3700.0,3900.0,,3525.0,3195.0,3295.0,3300.0,3450.0,,,
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.0,2250.0,2000.0,2000.0,2000.0,,,,,,,,,,,,,,2450.0,2450.0,2325.0,2300.0,,,2429.0,2429.0,2220.0,2429.0,2406.0,2406.0,2395.0,2397.5,2300.0,2325.0,,,,,,,,,,,,,2303.5,,,,,,,,,,,,,,,2475.0,2600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest Hills,Queens,neighborhood,3300.0,3300.0,3350.0,,,,,,,,,,,,,2900.0,2600.0,2550.0,,3100.0,3597.5,3695.0,2795.0,,,,2695.0,2895.0,3600.0,3600.0,3600.0,3600.0,2875.0,2850.0,3025.0,2800.0,2995.0,2995.0,2797.5,2990.0,,,3495.0,3900.0,3650.0,3000.0,3200.0,3447.5,3875.0,3745.0,3500.0,3000.0,3000.0,3047.5,3500.0,3500.0,3500.0,3500.0,3525.0,3500.0,3500.0,3125.0,3125.0,3125.0,3125.0,3125.0,3200.0,3500.0,3650.0,3425.0,3697.5,3600.0,3200.0,3500.0,3125.0,3250.0,3350.0,3500.0,3450.0,3400.0,3400.0,3300.0,3000.0,3150.0,3050.0,3000.0,3300.0,3350.0,3497.5,3600.0,3600.0,3600.0,3700.0,3550.0,3300.0,3275.0,3375.0,3250.0,3499.0,3675.0,3497.5,3270.0,3497.5,3497.5,3350.0,3400.0,3450.0,3500.0,3525.0,3500.0,3400.0,3500.0,3600.0,3650.0,3700.0,3780.0,3700.0,3650.0,3800.0,4250.0,3700.0,4000.0,4450.0,4400.0,3600.0,3355.0,3500.0,3300.0,3074.5,3300.0,3050.0,3325.0,3362.5,3250.0,3500.0,3100.0,3500.0,3692.5,3695.0,3700.0,3500.0,3500.0,3500.0,3600.0,4000.0,3825.0,3800.0,3999.0,3900.0,3950.0,3998.0,3999.0,3800.0,3700.0,3999.5,3999.5,3600.0,3595.0,3774.5,4250.0,4200.0,4100.0,4200.0,4200.0,3925.0,4200.0,4300.0,4200.0,4200.0,4200.0,4500.0,4500.0,4500.0,4750.0,4950.0,4397.5,4500.0,3995.0,3950.0,4395.0,3922.5,4175.0,4347.5,4500.0,4500.0,4500.0,4950.0,4950.0,4600.0,4551.0,4522.0,4500.0,4983.0,4773.0,4300.0
Fort Greene,Brooklyn,neighborhood,3475.0,3375.0,3800.0,3075.0,3172.5,4395.0,3800.0,,,,,,4000.0,,,3475.0,5000.0,5600.0,,,,4950.0,3475.0,,,5900.0,,5638.5,,,,5400.0,,,3500.0,,,4750.0,4675.0,4600.0,4400.0,4000.0,4750.0,4400.0,4400.0,5000.0,4050.0,3950.0,3900.0,3900.0,3688.0,3750.0,3797.5,5200.0,5200.0,4900.0,4475.0,4484.0,4500.0,4617.0,4625.0,4000.0,4500.0,4850.0,4650.0,4500.0,4500.0,4350.0,4650.0,3500.0,3200.0,4300.0,3995.0,3975.0,4500.0,4475.0,5025.0,4400.0,3997.5,4075.0,4300.0,4000.0,3700.0,3975.0,3997.5,3900.0,3850.0,3999.0,3833.0,3800.0,3900.0,3962.5,4950.0,6497.5,5750.0,4175.0,4200.0,4200.0,4199.5,4650.0,4800.0,4150.0,3995.0,3950.0,5600.0,4058.0,4500.0,3900.0,3900.0,4900.0,4450.0,4600.0,5128.0,4575.0,4395.0,4795.0,5222.5,4100.0,4500.0,4575.0,4500.0,4500.0,4999.5,5397.5,4199.5,4150.0,4200.0,3800.0,3779.5,3327.5,3500.0,3650.0,3800.0,2850.0,3499.5,3225.0,3950.0,3850.0,3550.0,3999.0,4650.0,4600.0,4800.0,6950.0,5574.0,4600.0,4200.0,4950.0,5000.0,5895.0,6600.0,4900.0,5900.0,7500.0,6990.0,6650.0,6650.0,5387.5,4800.0,4800.0,6000.0,7500.0,6500.0,6500.0,6750.0,6500.0,6000.0,6787.5,6725.0,6862.5,6862.5,6925.0,5500.0,5975.0,6195.0,6395.0,7200.0,6000.0,4750.0,5750.0,7000.0,5250.0,6000.0,6450.0,6850.0,6500.0,6862.5,7200.0,6495.0,6374.5,5999.5,5995.0,6500.0,5800.0,4100.0
Fresh Meadows,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerritsen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Oaks,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
