areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03
Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,2050.0,2100.0,2100.0,,,,,,,,,,,,,,,,,,,,,1547.5,1450.0,1600.0,1708.0,1708.0,1823.0,1823.0,1850.0,1925.0,1750.0,1750.0,1800.0,1742.5,1600.0,1612.5,1797.5,1887.5,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1850.0,1900.0,1900.0,1900.0,1900.0,1900.0,1925.0,1900.0,1900.0,1900.0,1900.0,1900.0,1899.0,2000.0,1975.0,1997.0,1997.0,2000.0,1995.0,1997.5,1999.0,1900.0,1900.0,1900.0,1925.0,1950.0,1975.0,2000.0,2099.0,2100.0,2099.0,2050.0,1999.5,1990.0,2050.0,2100.0,2100.0,2095.0,2050.0,2100.0,2100.0,2195.0,2200.0,2200.0,2150.0,2200.0,2220.0,2200.0,2099.0,2150.0,2150.0,2262.5,2200.0,2250.0,2331.0,2410.0,2349.0,2341.5,2399.5,2315.5,2307.5,2400.0,2375.0,2350.0,2275.0,2200.0,2143.0,2195.0,2150.0,2150.0,2100.0,2100.0,2099.0,2200.0,2250.0,2299.0,2300.0,2375.0,2495.0,2499.0,2500.0,2500.0,2500.0,2650.0,2650.0,2597.0,2570.0,3000.0,3100.0,2994.5,2950.0,2950.0,2799.0,2800.0,2700.0,2750.0,2930.0,2895.0,2887.5,2975.0,3000.0,3000.0,2900.0,2867.5,2899.0,2930.0,2995.0,2975.0,2991.0,3150.0,3150.0,3200.0,3150.0,3100.0,3000.0,3000.0,2985.0,3000.0,3097.0,3150.0,3200.0,3125.0,3199.0,3200.0,3300.0,3300.0,3250.0,3199.0,3200.0,3200.0,3100.0,3100.0,3345.0
Flatiron,Manhattan,neighborhood,5800.0,5450.0,5950.0,5495.0,6500.0,6500.0,5825.0,5950.0,5950.0,5997.5,6500.0,6750.0,6925.0,7000.0,6997.5,6500.0,6550.0,6600.0,6800.0,6000.0,6300.0,6500.0,7000.0,6672.5,6700.0,7400.0,7175.0,6500.0,6095.0,6500.0,6600.0,6825.0,6850.0,6850.0,6895.0,6895.0,6965.0,6895.0,6675.0,6547.5,6500.0,7000.0,6965.0,6997.5,7000.0,7464.0,7116.0,6972.0,6840.0,6532.0,6868.0,7750.0,7725.0,7665.0,7395.0,7240.0,6950.0,6995.0,6950.0,6862.5,6995.0,7175.0,7495.0,7500.0,7970.0,7675.0,7675.0,7775.0,7500.0,7575.0,7500.0,7500.0,7474.5,7195.0,6995.0,7000.0,6618.5,7219.0,6950.0,6995.0,7000.0,6974.0,6945.0,6995.0,6998.5,7400.0,7150.0,7400.0,7050.0,7000.0,6500.0,6895.0,6972.5,6750.0,6997.5,7447.5,6950.0,6978.0,7140.0,6747.0,7370.0,7097.5,6995.0,7034.0,7017.0,7440.0,7500.0,8000.0,7850.0,7500.0,7000.0,7175.0,7347.5,7250.0,6744.5,6925.0,6950.0,7020.5,7117.0,7525.0,7647.5,6900.0,6995.0,6857.0,6500.0,6387.0,6179.0,6146.0,6295.0,6273.0,6137.5,6205.0,6635.0,6500.0,6662.5,7087.5,7975.0,7785.0,8245.5,8114.0,8227.0,8400.0,8238.5,8002.0,8053.5,8227.0,7997.5,8500.0,8883.0,8890.0,8925.0,8254.5,8227.0,8118.0,8126.0,8259.0,8213.5,8385.0,8211.0,8000.0,8350.0,8500.0,8713.5,8419.5,8372.0,8119.0,8646.5,8127.5,8470.0,8752.5,8933.5,8634.0,8927.5,8887.0,8257.5,8497.5,9000.0,8803.0,8723.0,8551.0,9184.0,9888.0,9995.0,9250.0,9060.5,9250.0,9440.5,9097.5,8943.5,8421.0,8660.5,9197.5,10000.0,9000.0,9995.0
Flatlands,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,Queens,neighborhood,,,,,,,,,,,,,,,,,1750.0,,,,,,,,,,,,1665.0,,1657.5,1665.0,1687.5,,1850.0,,1597.5,1650.0,1850.0,1795.0,1797.5,1850.0,2150.0,2000.0,2000.0,2000.0,,2025.0,2050.0,2400.0,1950.0,1950.0,1950.0,1975.0,2122.5,2175.0,2000.0,2117.5,2100.0,2100.0,2050.0,2050.0,1972.5,2150.0,2097.5,2000.0,2000.0,2100.0,2125.0,2050.0,2090.0,2095.0,2100.0,2125.0,2250.0,2175.0,2250.0,2270.0,2282.5,2250.0,2100.0,2250.0,2150.0,2200.0,2250.0,2250.0,2224.5,2250.0,2297.5,2400.0,2500.0,2395.0,2325.0,2325.0,2108.0,2100.0,2287.5,2300.0,2300.0,2300.0,2300.0,2297.0,2312.5,2397.5,2150.0,2207.5,2200.0,2300.0,2300.0,2250.0,2210.0,2210.0,2250.0,2250.0,2212.5,2300.0,2250.0,2200.0,2200.0,2150.0,2223.0,2299.0,2300.0,2100.0,2200.0,2400.0,2250.0,2200.0,2137.5,2100.0,2100.0,2187.5,2150.0,2150.0,2250.0,2250.0,2300.0,2250.0,2300.0,2364.5,2300.0,2225.0,2250.0,2277.0,2312.5,2297.5,2300.0,2350.0,2350.0,2350.0,2375.0,2550.0,2550.0,2600.0,2500.0,2500.0,2500.0,2440.0,2450.0,2695.0,2850.0,2800.0,2550.0,2675.0,3050.0,3000.0,3000.0,3350.0,3400.0,3400.0,4000.0,4080.0,3122.5,3000.0,2995.0,2995.0,3000.0,3050.0,3495.0,3500.0,2950.0,2800.0,2899.5,3150.0,3095.0,3095.0,3400.0,3150.0,3200.0,3200.0,3250.0,3500.0,3600.0,3500.0,3600.0
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.0,,,,,,,1500.0,1525.0,1462.5,1450.0,1600.0,1650.0,,,1700.0,1595.0,1625.0,1650.0,1650.0,,,,1700.0,,1650.0,1650.0,1700.0,,1750.0,1900.0,1960.0,,2050.0,,,,,1747.0,,1800.0,1850.0,,1900.0,1900.0,1900.0,,,1722.5,1750.0,,,1800.0,1812.5,2000.0,1825.0,1825.0,1899.5,,,,,,,,,,,1972.5,,,,,1897.5,,,,,1925.0,1937.5,1897.5,1960.0,2091.0,2025.0,,,1975.0,1975.0,2049.5,2050.0,1891.0,,,,2000.0,2100.0,,,2200.0,,,,2395.0,,,,,2300.0,,,,,,2465.5,,2595.0,,2550.0,,,,,2391.0,2350.0,,,,,,,,,,,,
Forest Hills,Queens,neighborhood,2100.0,2100.0,2100.0,2100.0,2050.0,2100.0,2050.0,2100.0,2100.0,2075.0,2050.0,1997.5,1995.0,2100.0,2100.0,2200.0,2450.0,2550.0,2350.0,2450.0,2500.0,2500.0,2410.0,2385.0,2350.0,2395.0,2295.0,2297.5,2125.0,2272.5,2495.0,2325.0,2450.0,2450.0,2397.5,2395.0,2372.5,2325.0,2235.0,2322.5,2450.0,2500.0,2450.0,2450.0,2450.0,2350.0,2350.0,2424.5,2395.0,2325.0,2350.0,2495.0,2500.0,2495.0,2565.0,2495.0,2500.0,2500.0,2565.0,2565.0,2450.0,2399.0,2350.0,2472.5,2395.0,2500.0,2450.0,2495.0,2400.0,2500.0,2599.0,2499.5,2400.0,2397.5,2400.0,2395.0,2379.5,2364.0,2400.0,2497.5,2400.0,2375.0,2255.0,2450.0,2450.0,2549.0,2500.0,2500.0,2450.0,2485.0,2450.0,2412.5,2400.0,2397.0,2400.0,2400.0,2400.0,2400.0,2400.0,2600.0,2500.0,2499.0,2587.5,2500.0,2500.0,2450.0,2395.0,2400.0,2350.0,2325.0,2395.0,2400.0,2497.5,2550.0,2599.0,2600.0,2462.5,2450.0,2387.0,2375.0,2377.0,2400.0,2500.0,2462.5,2612.5,2600.0,2587.5,2600.0,2585.0,2500.0,2500.0,2450.0,2300.0,2450.0,2300.0,2350.0,2450.0,2495.0,2500.0,2500.0,2500.0,2500.0,2490.0,2500.0,2595.0,2558.0,2554.0,2600.0,2600.0,2800.0,2700.0,2695.0,2800.0,2800.0,2797.5,2800.5,2900.0,2922.5,2850.0,2850.0,2750.0,2950.0,2925.0,3000.0,3000.0,3000.0,2962.0,2937.0,2800.0,2800.0,3000.0,3072.5,3200.0,3245.0,3200.0,3200.0,3000.0,3275.0,3350.0,3195.0,3300.0,3322.5,3100.0,3172.5,3425.0,3300.0,3500.0,3300.0,3400.0,3200.0,3250.0,3250.0,3095.0,3200.0,3300.0
Fort Greene,Brooklyn,neighborhood,2800.0,2675.0,2400.0,2500.0,2700.0,2750.0,2900.0,3050.0,2900.0,3025.0,3050.0,3100.0,2850.0,3000.0,2922.5,2800.0,2800.0,3000.0,3300.0,3200.0,2850.0,2850.0,2800.0,3200.0,3200.0,2950.0,2922.5,3038.0,3150.0,2975.0,2965.0,3400.0,3175.0,2700.0,2975.0,3500.0,3337.5,3375.0,3100.0,3075.0,3475.0,3450.0,3095.0,3300.0,3520.0,3350.0,3295.0,3295.0,3250.0,3295.0,3325.0,3295.0,2900.0,2900.0,3185.0,3000.0,2999.0,3000.0,3000.0,2850.0,3225.0,3300.0,3290.0,3450.0,3150.0,3000.0,3100.0,3000.0,3000.0,3000.0,3025.0,3200.0,3200.0,3200.0,3300.0,3210.0,3300.0,3200.0,3200.0,3450.0,3300.0,3200.0,3325.0,3400.0,3450.0,3300.0,3324.5,3450.0,3500.0,3575.0,3370.0,3600.0,3575.0,3200.0,3000.0,2800.0,3000.0,2999.5,3000.0,3081.5,3000.0,3767.5,3750.0,3488.0,3325.0,2997.5,3500.0,3300.0,3550.0,3647.5,3900.0,4000.0,4195.0,4293.0,4268.0,4097.5,4155.0,4500.0,4100.0,4669.0,4429.0,3950.0,4000.0,4477.0,4268.0,3947.5,3700.0,3582.5,3099.0,3063.0,3210.0,3210.0,2850.0,2999.0,3254.5,3100.0,3100.0,3350.0,3700.0,3997.5,4500.0,4000.0,4725.0,4100.0,3725.0,4500.0,4650.0,5431.0,6096.0,5500.0,5500.0,5500.0,5300.0,4985.0,4992.5,4950.0,4400.0,4300.0,5172.5,5500.0,4900.0,5200.0,5200.0,4500.0,4350.0,4725.0,4800.0,5000.0,4900.0,5200.0,4900.0,3925.0,4997.5,4500.0,5000.0,4650.0,4500.0,4499.0,4150.0,4000.0,5500.0,5750.0,5889.5,6325.0,6500.0,6325.0,6170.0,6100.0,6170.0,6170.0,6150.0,6150.0,6200.0,6300.0,6350.0
Fresh Meadows,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,2600.0,,,,,2575.0,2600.0,2450.0,2450.0,2525.0,,,,,,,,,,2650.0,2650.0,2650.0,2650.0,2675.0,2745.0,2675.0,2700.0,2750.0,2750.0,2850.0,2750.0,2750.0
Gerritsen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Oaks,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.0,1700.0,,,1747.5,1600.0,1850.0,,1825.0,1800.0,1800.0,1825.0,1800.0,1875.0,1937.0,1875.0,1850.0,1850.0,1875.0,,1850.0,1850.0,1850.0,1897.5,1895.0,1895.0,1950.0,2000.0,2000.0,1900.0,1950.0,1900.0,2000.0,2147.5,1925.0,1900.0,1900.0,1900.0,1949.5,1899.0,1945.0,2000.0,2100.0,2000.0,2000.0,2000.0,1975.0,1999.0,1995.0,1800.0,1950.0,1975.0,2000.0,1995.0,2000.0,1999.0,2000.0,2100.0,2150.0,2099.0,2000.0,2000.0,2000.0,2175.0,,,,2017.0,2225.0,2137.5,2017.0,2017.0,1999.5,2000.0,1999.5,,1995.0,2000.0,2000.0,2100.0,2000.0,2000.0,2100.0,2100.0,2222.5,2199.0,2100.0,2199.0,2225.0,2200.0,2250.0,2300.0,2425.0,2324.5,2299.0,2350.0,2325.0,2325.0,2500.0,2525.0,2600.0,2575.0,2500.0,2525.0,2499.0,2400.0,2500.0,2500.0,2500.0,2550.0,2600.0,2450.0,2400.0,,,2599.0,2800.0,,2750.0,2625.0,2750.0,2457.5,2575.0,2800.0,2725.0,2825.0,2775.0,2999.0,2899.0,2874.5,2599.0,2997.5,,2500.0,2999.0,2875.0,2722.5
Gowanus,Brooklyn,neighborhood,,,,,,,,,,,,,2300.0,2300.0,,,2750.0,,,,,,,,,,,,,,,,,2495.0,2447.5,2900.0,2900.0,2950.0,2900.0,3000.0,3750.0,3300.0,3200.0,2800.0,3100.0,3650.0,3200.0,3000.0,2999.0,3200.0,3300.0,3000.0,2950.0,3350.0,3300.0,2795.0,2600.0,3800.0,3700.0,3500.0,2995.0,3072.5,2900.0,3158.0,3325.0,3200.0,3200.0,3400.0,3250.0,3225.0,3250.0,3199.5,3200.0,3200.0,3200.0,3200.0,3400.0,3100.0,3175.0,3300.0,3100.0,3000.0,3000.0,2995.0,3000.0,3500.0,2500.0,2695.0,2850.0,2900.0,2900.0,3295.0,3200.0,3100.0,2995.0,2975.0,2787.5,3000.0,3250.0,3100.0,3250.0,3250.0,3324.5,3400.0,2825.0,3100.0,3100.0,3600.0,3675.0,3200.0,3000.0,3050.0,2975.0,3400.0,3400.0,3200.0,2750.0,3200.0,3050.0,3050.0,3000.0,3300.0,4150.0,3525.0,3250.0,2700.0,2600.0,2600.0,3000.0,3100.0,3199.0,2900.0,2599.0,2695.0,2450.0,2500.0,2500.0,3000.0,2850.0,2950.0,3200.0,3050.0,3000.0,3200.0,3300.0,4200.0,4300.0,3500.0,4350.0,4200.0,4500.0,4500.0,4775.0,4575.0,4500.0,4500.0,4699.0,4000.0,3995.0,3550.0,4000.0,3500.0,4225.0,4500.0,4638.5,4300.0,3500.0,5100.0,4395.0,3999.0,4000.0,4197.5,3800.0,3925.0,4050.0,4197.5,4050.0,4854.5,4579.5,5102.0,6496.5,6520.5,6570.5,6500.0,6900.0,6875.0,6750.0,6432.0,6499.0,6345.0,6275.0,6350.0,6695.0,6870.0,6400.0
Gramercy Park,Manhattan,neighborhood,3695.0,3550.0,3662.5,3900.0,3997.5,4000.0,4000.0,5247.5,6000.0,4050.0,4700.0,4700.0,4700.0,4475.0,4147.5,4297.5,3700.0,4100.0,4175.0,4050.0,4300.0,4722.5,4825.0,4395.0,4595.0,3995.0,3800.0,3995.0,3945.0,4000.0,3949.5,3600.0,3999.0,4995.0,4772.5,4750.0,4500.0,4500.0,3999.0,3600.0,3895.0,3897.5,4000.0,4000.0,3900.0,4500.0,4500.0,4675.0,4295.0,4247.5,3995.0,3999.0,3970.0,3995.0,3924.5,3995.0,3999.0,3995.0,3795.0,3950.0,4295.0,4425.0,3995.0,4195.0,3995.0,3900.0,3800.0,3880.0,4295.0,3999.0,4345.0,4525.0,4525.0,4295.0,3900.0,4200.0,4295.0,4250.0,4150.0,4299.5,4125.0,3947.5,3995.0,4057.0,4015.0,4275.0,3995.0,4000.0,4195.0,4000.0,3995.0,4210.0,4647.5,3911.5,4047.5,4296.0,4240.0,4240.0,4415.0,4100.0,4200.0,4195.0,3942.5,4000.0,4595.0,4316.5,4447.0,4371.0,4595.0,4700.0,4545.5,3905.0,4095.0,4350.0,4700.0,4100.0,4400.0,4480.0,4752.0,5350.0,5545.0,5695.0,4747.5,4685.0,4100.0,3771.0,3771.0,3600.0,3500.0,3500.0,3600.0,3575.0,3697.5,3287.0,2975.0,2870.0,3000.0,3500.0,3697.5,4295.0,4125.0,4956.0,4495.0,4800.0,4971.5,5000.0,5350.0,5200.0,4445.0,4500.0,4897.5,5773.5,5800.0,5750.0,5750.0,5295.0,5550.0,6197.5,5900.0,5497.5,5495.0,5350.0,4600.0,5295.0,6200.0,6755.0,6500.0,5725.0,5625.0,5885.0,5800.0,5847.5,5195.0,4650.0,5162.5,5497.5,5737.5,6000.0,5800.0,5600.0,5750.0,6200.0,5975.0,5800.0,6100.0,6175.0,6225.0,5995.0,6325.0,6300.0,5995.0,5995.0,6247.5,6000.0,6395.0
Gravesend,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.0,1658.5,1495.0,1497.5,1525.0,1687.5,1750.0,1775.0,1750.0,1737.5,1745.0,1550.0,1550.0,1550.0,1693.0,,,,,1800.0,1750.0,1731.0,1650.0,,,1800.0,1700.0,1662.5,1662.5,1750.0,1795.0,1760.0,1775.0,1795.0,1800.0,1800.0,1900.0,1800.0,1799.5,1800.0,1825.0,1850.0,1900.0,1997.5,2000.0,1900.0,1925.0,1985.0,2050.0,1937.5,1990.0,1995.0,1900.0,1900.0,2000.0,1950.0,1950.0,1975.0,1995.0,2075.0,2099.0,1912.5,1975.0,2095.0,2082.5,2074.5,2099.0,1840.0,1997.0,1995.0,1995.0,2000.0,2095.0,1950.0,1900.0,1997.5,2000.0,2050.0,1945.0,1900.0,2000.0,2000.0,2000.0,1995.0,1995.0,1965.0,1995.0,1995.0,2022.5,,1999.0,1920.0,1937.5,1990.0,1900.0,1850.0,1850.0,1900.0,1947.5,1900.0,1950.0,2000.0,1925.0,2000.0,2195.0,2000.0,1900.0,2200.0,2200.0,2225.0,2225.0,2350.0,2300.0,2200.0,2300.0,2300.0,2250.0,2199.0,2200.0,2400.0,2400.0,2600.0,2525.0,2437.5,2623.5,2500.0,2600.0,2599.5,2575.0,2550.0,3075.0,2650.0,2650.0,3850.0,2800.0,2649.0,2624.5,2600.0,3259.0,3150.0,2800.0,2802.0,3100.0,2950.0,3200.0,3475.0,3475.0,3475.0,3275.0,3350.0,3150.0,3650.0,4000.0,4000.0,3499.5,4000.0,4000.0,4000.0,3550.0,4000.0,3900.0
Greenpoint,Brooklyn,neighborhood,2750.0,2625.0,2350.0,2150.0,2450.0,2300.0,2550.0,2600.0,2775.0,3100.0,3100.0,2775.0,1850.0,2175.0,2200.0,2425.0,2675.0,2600.0,2350.0,2300.0,2250.0,2400.0,2200.0,2300.0,2200.0,2200.0,2200.0,2325.0,2500.0,2375.0,2500.0,2700.0,2500.0,2750.0,2700.0,2500.0,2500.0,2500.0,2600.0,2650.0,2700.0,2700.0,2900.0,2800.0,2795.0,2995.0,2797.5,2600.0,2750.0,2800.0,2875.0,2964.0,2997.5,3000.0,2800.0,2772.5,2750.0,2700.0,2700.0,2599.5,2575.0,2600.0,2600.0,2600.0,2500.0,2550.0,2700.0,2800.0,2850.0,2800.0,2750.0,2700.0,2700.0,2700.0,2800.0,2800.0,2863.5,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2700.0,2695.0,2700.0,2650.0,2700.0,2750.0,2800.0,2800.0,2675.0,2797.0,2700.0,2650.0,2500.0,2600.0,2500.0,2699.0,2795.0,2750.0,2900.0,2941.5,2875.0,2925.0,2800.0,2700.0,2772.5,2899.0,2795.0,2700.0,2750.0,3150.0,3200.0,3400.0,3500.0,3500.0,3200.0,3112.5,3200.0,3275.0,3350.0,3472.0,3200.0,3200.0,3199.0,3000.0,3000.0,2800.0,2650.0,2675.0,2600.0,2599.0,2799.0,2800.0,2850.0,2850.0,2999.0,3200.0,2995.0,3175.0,3397.5,3400.0,3650.0,3600.0,3600.0,4200.0,4250.0,4400.0,4499.0,4500.0,4500.0,4950.0,4900.0,4800.0,4900.0,4599.0,4800.0,4525.0,4525.0,4700.0,4600.0,4699.0,4725.0,4800.0,4517.0,4300.0,4487.0,4850.0,4800.0,5175.0,4950.0,4950.0,5162.5,4962.5,4800.0,4950.0,5334.0,5550.0,5200.0,5650.0,5750.0,5600.0,5332.5,5000.0,5100.0,5600.0,5500.0,5800.0,5800.0,5700.0,5700.0,5697.5,5650.0,5699.5
Greenwich Village,Manhattan,neighborhood,4450.0,4300.0,4195.0,4150.0,4000.0,4500.0,4500.0,4500.0,5175.0,6540.0,5895.0,5225.0,5250.0,5497.5,5495.0,5197.5,5772.5,5800.0,6247.5,6400.0,6247.5,6500.0,6950.0,7000.0,5972.5,6500.0,5695.0,5800.0,5272.5,5875.0,5500.0,6000.0,6000.0,6000.0,5995.0,5550.0,4750.0,5500.0,5800.0,5500.0,5500.0,5750.0,5495.0,5447.5,4900.0,5655.0,6250.0,5675.0,6000.0,5850.0,6000.0,5677.5,4900.0,4895.0,4700.0,5350.0,5655.0,5750.0,5400.0,5125.0,5677.5,5395.0,5225.0,5350.0,5495.0,5775.0,4791.0,5995.0,5725.0,5995.0,5972.5,5655.0,5900.0,5577.5,5897.5,5655.0,5450.0,5775.0,4895.0,5747.5,5745.0,5547.5,5495.0,5447.5,5150.0,4772.5,4500.0,4550.0,4600.0,4400.0,5495.0,4997.5,5047.5,5372.5,5650.0,5595.0,5000.0,5500.0,5575.0,5347.5,5200.0,4875.0,4800.0,4892.5,5650.0,5497.5,5495.0,5512.5,5995.0,5800.0,6200.0,6100.0,5500.0,5100.0,5500.0,5495.0,5972.5,6338.0,6281.0,6500.0,6290.5,6350.0,6390.5,6450.0,5000.0,4250.0,4250.0,4500.0,4623.0,4500.0,4737.5,4862.5,4995.0,5200.0,4800.0,4675.0,3850.0,4821.5,4995.0,5345.0,5995.0,5600.0,5950.0,6122.5,7697.5,7700.0,6995.0,6795.0,6500.0,6147.5,6300.0,6300.0,6400.0,7397.5,7750.0,7695.0,7047.5,7097.5,7000.0,7325.0,6925.0,7000.0,6900.0,6925.0,7000.0,7425.0,6500.0,6200.0,6200.0,6012.5,5850.0,6800.0,6000.0,6520.0,6600.0,6540.0,7097.5,7850.0,8450.0,7425.0,8000.0,8200.0,8000.0,7500.0,6650.0,6900.0,6900.0,6475.0,6650.0,7500.0,7250.0,7500.0,8250.0,7250.0,7500.0
Greenwood,Brooklyn,neighborhood,1950.0,1750.0,,,1800.0,1800.0,,,,,,,,,2000.0,2225.0,2375.0,2000.0,2000.0,2050.0,,,,,,,2275.0,2000.0,2000.0,1950.0,1972.5,2150.0,2225.0,2300.0,2200.0,2300.0,2100.0,2100.0,2200.0,2225.0,2082.5,2475.0,2300.0,2500.0,2500.0,2500.0,2350.0,2200.0,2300.0,2300.0,2300.0,2400.0,2300.0,2200.0,2200.0,2175.0,2255.0,2350.0,2384.0,2350.0,2300.0,2247.5,2277.5,2290.0,2300.0,2350.0,2350.0,2347.5,2350.0,2350.0,2300.0,2225.0,2250.0,2300.0,2350.0,2300.0,2350.0,2390.0,2367.0,2400.0,2199.5,2149.0,2150.0,2195.0,2200.0,2300.0,2197.5,2297.5,2300.0,2350.0,2350.0,2300.0,2249.0,2300.0,2200.0,2250.0,2150.0,2199.0,2400.0,2225.0,2500.0,2900.0,2650.0,2999.5,2455.0,2400.0,2395.0,2199.5,2199.0,2350.0,2350.0,2350.0,2495.0,2450.0,2400.0,2437.5,2450.0,2500.0,2500.0,2599.0,2500.0,2499.5,2500.0,2450.0,2425.0,2325.0,2382.5,2375.0,2200.0,2199.0,2100.0,2150.0,2120.0,2000.0,2162.5,2200.0,2250.0,2250.0,2250.0,2299.5,2312.5,2350.0,2350.0,2450.0,2400.0,2450.0,2500.0,2499.5,3090.0,2800.0,2800.0,2895.0,2825.0,3175.0,3199.0,3197.5,3475.0,3295.0,3250.0,3400.0,3500.0,3400.0,3200.0,3050.0,3325.0,4100.0,3887.5,4100.0,3850.0,3450.0,3500.0,3000.0,3497.0,3950.0,3600.0,3600.0,3450.0,3550.0,3575.0,3400.0,3150.0,3328.5,3863.5,3597.5,4550.0,3750.0,3995.0,3897.5,3547.5,3595.0,3300.0,3199.0,3200.0,3400.0,3200.0
